comment_id,target,opinion,sentiment,confidence,category,top_category_score
186596097,location,good,POS,1.0,environment,1.00
186596097,room,basic,NEU,1.0,facility,0.86
186596097,room,nothing flash,NEU,0.9997,facility,0.86
186596097,bed,firm,POS,0.9999,facility,0.89
186596097,beach,close,POS,0.9922,environment,0.67
186596097,food,basic,NEU,1.0,food,1.00
186596097,food,ok,NEU,1.0,food,1.00
183336044,bali,love,POS,1.0,environment,0.60
183336044,culture,love,POS,1.0,service,0.91
183336044,lifestyle,love,POS,1.0,environment,0.55
183336044,atmosphere,ice,POS,1.0,environment,1.00
183336044,garden,beautiful,POS,1.0,environment,0.75
183336044,pool,beautiful,POS,1.0,facility,1.00
183336044,restaurant,ice,POS,1.0,food,1.00
183336044,room,excellent,POS,1.0,facility,0.86
183336044,staff,good,POS,0.9989,service,1.00
183336044,staff,helpful,POS,0.9819,service,1.00
183336044,staff,helpful,POS,1.0,service,1.00
183336044,hotel,love,POS,1.0,facility,0.93
182172474,hotel,ice,POS,1.0,facility,0.93
182172474,garden,ice,POS,1.0,environment,0.75
182172474,wifi,free,POS,1.0,facility,0.63
182172474,swimming pool,good size,POS,1.0,facility,0.86
182172474,breakfast,basic,NEU,1.0,food,0.77
182172474,airport,near,POS,1.0,environment,1.00
182172474,attraction,walking distant,POS,1.0,facility,0.82
181442748,price,outstanding,POS,1.0,price,1.00
181442748,pool,large,POS,1.0,facility,1.00
181442748,pool,clean,POS,1.0,facility,1.00
181442748,food,reasonably priced,POS,0.8913,food,1.00
172992949,beach,short walk,POS,0.9999,environment,0.67
172992949,supermarket,great,POS,1.0,environment,0.82
172992949,discovery plaza,short walk,POS,1.0,environment,1.00
172992949,kuta square,short walk,POS,1.0,facility,0.83
172992949,airport,close,POS,0.9999,environment,1.00
166454674,lady in reception,pleasant,POS,0.8085,environment,0.71
166454674,room,clean,POS,1.0,facility,0.86
166454674,room,basic,NEU,1.0,facility,0.86
166454674,room,comfortable,POS,1.0,facility,0.86
166454674,breakfast,good,POS,1.0,food,0.77
166454674,kuta shops,short walk,POS,1.0,experience,1.00
166454674,swimming pool,lovely,POS,1.0,facility,0.86
165137046,pool,close,POS,1.0,facility,1.00
165137046,amenity,close,POS,1.0,facility,1.00
165137046,bathroom,clean,POS,1.0,facility,0.80
165137046,bathroom,neat,POS,1.0,facility,0.80
165137046,bathroom,tidy,POS,1.0,facility,0.80
165137046,towel,more,NEG,0.6842,facility,0.71
165137046,pool,good,POS,1.0,facility,1.00
165137046,pool,well kept,POS,1.0,facility,1.00
158568348,stay,fabulous,POS,1.0,experience,1.00
158568348,location,best,POS,1.0,environment,1.00
158568348,beach,close,POS,1.0,environment,0.67
158568348,restaurant,great,POS,1.0,food,1.00
158568348,meal,fantastic,POS,1.0,food,0.83
158568348,price,well,POS,0.9998,price,1.00
158568348,facility,good,POS,1.0,facility,1.00
158568348,linen,clean,POS,1.0,facility,0.77
158568348,towel,needed an update,NEG,1.0,facility,0.71
158568348,pool,great relaxing,POS,0.8556,facility,1.00
158568348,garden,overlooking,POS,0.9999,environment,0.75
158568348,staff,attentive,POS,1.0,service,1.00
158568348,stay,enjoyable,POS,1.0,experience,1.00
146055449,staff,pleasant,POS,1.0,service,1.00
146055449,staff,ready to help,POS,0.9999,service,1.00
146055449,air con,good,POS,1.0,facility,0.83
146055449,air con,lovely,POS,0.7746,facility,0.83
146055449,pool,lovely,POS,0.9321,facility,1.00
146055449,pool,well maintained,POS,1.0,facility,1.00
146055449,everything,close,POS,1.0,,
146055449,breakfast,air,NEU,1.0,food,0.77
129275190,time,ice,POS,1.0,experience,0.92
129275190,motel,rundown,NEG,1.0,facility,0.82
129275190,bathroom,noisy,NEG,0.9989,facility,0.80
129275190,bathroom,old,NEG,0.9869,facility,0.80
129275190,bathroom,mouldy,NEG,1.0,facility,0.80
129275190,bathroom,cleaning,NEG,1.0,facility,0.80
129275190,air conditioner,worked well,NEU,1.0,facility,0.67
129275190,bed,clean,POS,1.0,facility,0.89
129275190,swimming pool,old,NEG,0.9998,facility,0.86
129275190,tile,broken,NEG,1.0,facility,0.71
129275190,water quality,great,POS,1.0,facility,0.92
129275190,breakfast,no problems,NEU,0.9382,food,0.77
129275190,breakfast,love,POS,1.0,food,0.77
129275190,laundry service,love,POS,1.0,service,1.00
128029559,room,dirty,NEG,0.9907,facility,0.86
128029559,room,smell,NEG,0.7748,facility,0.86
128029559,phone,didn ' t work,NEG,1.0,facility,0.71
128029559,towel,gray,NEG,0.9603,facility,0.71
128029559,towel,holes,NEG,1.0,facility,0.71
128029559,travel experience,worst,NEG,1.0,experience,1.00
127344013,room,dirty,NEG,1.0,facility,0.86
127344013,bed,flees,NEG,0.9416,facility,0.89
127344013,roof,leaked,NEG,1.0,facility,0.71
127344013,hotel,clean,POS,1.0,facility,0.93
127344013,health insurance,good,POS,1.0,price,0.50
118840411,ground,lovely,POS,1.0,environment,0.95
118840411,room,tired,NEG,1.0,facility,0.86
118840411,staff,polite,POS,1.0,service,1.00
118840411,staff,not friendly,NEG,1.0,service,1.00
118485329,experience,worst,NEG,1.0,experience,1.00
118485329,room,dirty,NEG,1.0,facility,0.86
118485329,room,old,NEG,1.0,facility,0.86
118485329,bathroom,dead bugs,NEG,1.0,facility,0.80
69159607,hotel,close,POS,1.0,facility,0.93
69159607,room,worst,NEG,0.7174,facility,0.86
69159607,service,poor,NEG,1.0,service,1.00
69159607,staff,rude,NEG,1.0,service,1.00
69159607,staff,unfriendly,NEG,1.0,service,1.00
54976396,street,careful,NEG,0.9977,environment,0.92
54976396,airport,close,POS,1.0,environment,1.00
50018524,air con,good,POS,1.0,facility,0.83
50018524,room,clean,POS,1.0,facility,0.86
50018524,staff,friendly,POS,1.0,service,1.00
50018524,breakfast,simple,NEU,1.0,food,0.77
50018524,breakfast,adequate,NEU,1.0,food,0.77
50018524,swimming pool,spacious,POS,1.0,facility,0.86
50018524,location,quiet,POS,1.0,environment,1.00
50018524,beach,close,POS,1.0,environment,0.67
50018524,cafe,close,POS,1.0,food,0.94
50018524,shop,close,POS,1.0,experience,1.00
50018524,mini bar,no,NEG,1.0,food,1.00
50018524,ice tray,no,NEG,0.898,facility,0.88
50018524,towel,thin,NEU,0.9956,facility,0.71
50018524,towel,always available,POS,0.6137,facility,0.71
43514855,room,clean,POS,1.0,facility,0.86
43514855,bathroom,clean,POS,1.0,facility,0.80
43514855,price,fantastic,POS,1.0,price,1.00
43514855,restaurant meals,cheap,POS,0.9996,food,1.00
43514855,meal,great range,POS,0.9945,food,0.83
693014668,location,good,POS,1.0,environment,1.00
693014668,room,clean,POS,1.0,facility,0.86
693014668,staff,friendly,POS,1.0,service,1.00
693014668,buffet breakfast,good,POS,1.0,food,0.96
693014668,room,noisy,NEG,1.0,facility,0.86
693014668,air conditioners,loud,NEG,1.0,facility,0.67
693014668,air conditioners,not reliable,NEG,1.0,facility,0.67
666128702,location,great,POS,1.0,environment,1.00
666128702,hotel,mould,NEG,0.9867,facility,0.93
666128702,bed linen,filthy,NEG,0.9999,facility,0.62
666128702,pool,chipped,NEG,1.0,facility,1.00
666128702,tile,broken,NEG,1.0,facility,0.71
666128702,light,dim,NEG,1.0,environment,0.83
624327518,room,basic,NEU,1.0,facility,0.86
624327518,bathroom,could do with remodelling,NEG,1.0,facility,0.80
624327518,bed,hard,NEG,1.0,facility,0.89
624327518,staff,wonderful,POS,1.0,service,1.00
624327518,people,beautiful,POS,1.0,service,0.55
624327518,breakfast,good,POS,1.0,food,0.77
624327518,price,good,POS,1.0,price,1.00
624327518,location,good,POS,1.0,environment,1.00
624327518,leather shop,across the road,POS,0.9982,experience,1.00
621524189,hotel,basic,NEU,1.0,facility,0.93
621524189,discovery mall,5 - 10min walk,POS,1.0,environment,1.00
621524189,room,old,NEG,0.8145,facility,0.86
621524189,pool,nasty rash,NEG,1.0,facility,1.00
581289845,mall,quiet,POS,0.7172,environment,1.00
581289845,staff,fantastic,POS,1.0,service,1.00
581289845,breakfast,great,POS,1.0,food,0.77
581289845,pool bar,ice,POS,1.0,facility,1.00
562200271,room,ice,POS,1.0,facility,0.86
551890835,attitude,poor,NEG,1.0,service,1.00
544628325,staff,ice,POS,1.0,service,1.00
544628325,towel,changed,NEU,0.9998,facility,0.71
544628325,breakfast,same everyday,NEU,1.0,food,0.77
544628325,chicken,health,NEG,0.9997,food,0.80
540355254,tea,no,NEG,1.0,food,0.83
540355254,coffee makings,no,NEG,1.0,food,0.83
540355254,shampoo,no place,NEG,0.5369,service,0.78
540355254,bench,no,NEG,1.0,facility,0.89
540355254,breakfast,coverage,NEU,1.0,food,0.77
540355254,pool area,one level sink,NEG,0.9991,facility,1.00
540355254,hotel,not happy,NEG,0.9331,facility,0.93
527131040,hotel,not a bad,NEU,0.9998,facility,0.93
527131040,price,not a bad,NEU,0.9991,price,1.00
527131040,bathroom,run down,NEG,1.0,facility,0.80
527131040,bathroom,weird setup,NEG,1.0,facility,0.80
527131040,room,cleaners,POS,1.0,facility,0.86
527131040,restaurant food,good,POS,1.0,food,1.00
527131040,resident cats,love,POS,1.0,environment,0.75
527131040,staff,great,POS,1.0,service,1.00
527131040,staff,helpful,POS,1.0,service,1.00
527131040,staff,friendly,POS,1.0,service,1.00
527131040,location,great,POS,1.0,environment,1.00
527131040,beach,not far,POS,1.0,environment,0.67
527131040,lippo mall,not far,POS,0.9999,environment,1.00
527131040,breakfast,basic,NEU,1.0,food,0.77
525038854,staff,lovely,POS,1.0,service,1.00
525038854,garden,lovely,POS,0.9993,environment,0.75
525038854,location,ideal,POS,0.9999,environment,1.00
525038854,breakfast,no balcony,NEG,1.0,food,0.77
525038854,breakfast,basic,NEU,1.0,food,0.77
525038854,grill,good,POS,1.0,food,0.94
525038854,breakfast,amazing,POS,1.0,food,0.77
525038854,water,cold,POS,0.5417,facility,0.92
510343720,staff,great welcome,POS,1.0,service,1.00
510343720,breakfast menu,no different,NEU,0.9783,food,0.83
510343720,staff,rude,NEG,1.0,service,1.00
510343720,visitor,ripped off,NEG,0.976,environment,0.75
510343720,shopping centers,changes,NEG,1.0,environment,1.00
510343720,shopping centers,no cheaper,NEG,0.5374,environment,1.00
509702276,room,clean,POS,1.0,facility,0.86
509702276,room,renovated,POS,0.9558,facility,0.86
509702276,room,okay,POS,0.9985,facility,0.86
509702276,pool,clean,POS,1.0,facility,1.00
509702276,cocktail,no,NEU,0.5379,food,0.71
509702276,food,good,POS,1.0,food,1.00
509702276,food,not expensive,POS,0.9985,food,1.00
509702276,breakfast,not a bad selection,POS,0.9983,food,0.77
509702276,location,good,POS,1.0,environment,1.00
509702276,beach,close,POS,1.0,environment,0.67
509702276,airport,close,POS,1.0,environment,1.00
509702276,shops lippo mall,close,POS,0.96,experience,1.00
509702276,shops lippo mall,next door,POS,0.9975,experience,1.00
509326663,pool,ice,POS,1.0,facility,1.00
509326663,rest,terrible,NEG,0.9979,experience,0.86
509326663,room,ugly,NEG,1.0,facility,0.86
509326663,toilet,ugly,NEG,0.8516,facility,0.88
509326663,breakfast,not impressive,NEU,1.0,food,0.77
501828042,room,ready,POS,1.0,facility,0.86
495611148,beach,cose,POS,1.0,environment,0.67
495611148,swimming pool,ice,POS,1.0,facility,0.86
495611148,greenery,beautiful,POS,1.0,facility,0.53
495611148,place,quiet,POS,1.0,environment,1.00
495611148,personnel,kind,POS,1.0,service,0.92
495611148,service,minimal,NEG,0.9917,service,1.00
495611148,price,honest,POS,0.9998,price,1.00
487800339,room,very mall,NEG,0.9998,facility,0.86
487800339,air conditioner,didnt work,NEG,1.0,facility,0.67
487800339,fridge,not cold,NEG,1.0,facility,0.53
487800339,bed,squeaky,NEG,1.0,facility,0.89
487800339,air conditioner,didnt work,NEG,1.0,facility,0.67
487800339,room,false advertising,NEG,0.9977,facility,0.86
484045580,place,poor standard,NEG,0.9077,environment,1.00
484045580,room,cigarettes smell,NEG,1.0,facility,0.86
484045580,fridge,not cleaners,NEG,1.0,facility,0.53
484045580,air conditioner,barely worked,NEG,1.0,facility,0.67
484045580,air conditioner,mall,NEG,0.5373,facility,0.67
469745566,position,great,POS,1.0,environment,1.00
469745566,airport,just 5 minutes,POS,1.0,environment,1.00
469745566,room,passable,POS,1.0,facility,0.86
469745566,room,air conditioner,POS,1.0,facility,0.86
469745566,pool,great,POS,1.0,facility,1.00
469737928,hotel,cheap,POS,1.0,facility,0.93
469737928,hotel,clean,POS,1.0,facility,0.93
469737928,bathroom,moldy,NEG,1.0,facility,0.80
469737928,room,great,POS,1.0,facility,0.86
469737928,pool,needs maintenance,NEG,1.0,facility,1.00
469737928,tile,broken,NEG,1.0,facility,0.71
469737928,tile,sharp edges,NEG,0.9999,facility,0.71
468427364,staff,ice,POS,1.0,service,1.00
468427364,swimming pool,amazing,POS,1.0,facility,0.86
468427364,food,good,POS,1.0,food,1.00
468427364,room,smelling bad,NEG,1.0,facility,0.86
468427364,staff,perfect,POS,1.0,service,1.00
449463370,breakfast,not that great,NEG,1.0,food,0.77
449463370,room,clean,POS,1.0,facility,0.86
440242532,hotel,worst,NEG,1.0,facility,0.93
440242532,bathroom,mould,NEG,0.9397,facility,0.80
436490995,resort,budget,POS,1.0,facility,0.88
436490995,kuta beach,within walking distance,POS,1.0,environment,0.67
436490995,lipoto mall,within walking distance,POS,1.0,environment,1.00
436490995,air conditioner,old,NEG,1.0,facility,0.67
436490995,remote,didn ' t function well,NEG,1.0,facility,0.75
436490995,breakfast,wholesome,POS,1.0,food,0.77
436490995,location,great,POS,1.0,environment,1.00
421666154,pool,bargain,POS,0.9999,facility,1.00
421666154,staff,ice,POS,1.0,service,1.00
421666154,room,clean,POS,1.0,facility,0.86
400245105,breakfast,minimum,NEU,1.0,food,0.77
400245105,sheet,torn,NEG,1.0,facility,0.83
399009358,fridge,cold,POS,1.0,facility,0.53
399009358,staff,friendly,POS,1.0,service,1.00
399009358,staff,spacious,POS,0.7757,service,1.00
378887527,airport,close,POS,1.0,environment,1.00
378887527,room,big,POS,1.0,facility,0.86
378887527,bed,comfortable,POS,1.0,facility,0.89
378887527,hot water,don ' t expect,NEG,0.9756,environment,0.71
378887527,hot water,miss,NEG,1.0,environment,0.71
378887527,flat tv,miss,NEG,0.9996,facility,0.86
378887527,furniture,outdated,NEG,0.9998,facility,1.00
378887527,air conditioner,works,POS,1.0,facility,0.67
378887527,breki,basic,NEU,0.8703,,
359207316,breakfast,ice,POS,1.0,food,0.77
359207316,swimming pool,ice,POS,1.0,facility,0.86
359207316,area,relaxing,POS,1.0,environment,0.92
359207316,wifi,relaxing,POS,0.9987,facility,0.63
359207316,wifi,not bad,NEU,0.6815,facility,0.63
359207316,wifi,no,NEG,1.0,facility,0.63
359207316,bed,not enough,NEG,1.0,facility,0.89
359207316,room,simple,NEU,1.0,facility,0.86
359207316,room,clean,POS,1.0,facility,0.86
359207316,airco,good,POS,1.0,,
356693973,linen,tired,NEG,1.0,facility,0.77
356693973,linen,grubby,NEG,1.0,facility,0.77
356693973,cup,no,NEG,0.9981,facility,0.75
356693973,tea facilities,no,NEG,0.8426,facility,1.00
356693973,breakfast,poor,NEG,1.0,food,0.77
356693973,breakfast,uninteresting,NEG,0.9991,food,0.77
356693973,food,not coverage,NEG,0.9999,food,1.00
356693973,staff,helpful,POS,1.0,service,1.00
326172495,location,great,POS,1.0,environment,1.00
326172495,staff,friendly,POS,1.0,service,1.00
326172495,large rooms,adequate,POS,0.5631,facility,0.86
326172495,linen,old,NEG,1.0,facility,0.77
326172495,towel,cleaners,POS,1.0,facility,0.71
326172495,breakfast,mall,NEG,1.0,food,0.77
326172495,breakfast,plentiful,POS,1.0,food,0.77
318779413,breakfast,included,POS,1.0,food,0.77
318779413,breakfast,limited,NEG,0.8585,food,0.77
318779413,choice,fresh,POS,0.9395,experience,0.77
318779413,pool,great,POS,1.0,facility,1.00
318779413,pool,chlorinated,NEG,0.9995,facility,1.00
318779413,budget,couldn ' t fault,POS,0.9992,price,1.00
310898974,staff,ignored us,NEG,0.983,service,1.00
310898974,room,great,POS,1.0,facility,0.86
310898974,breakfast,great,POS,1.0,food,0.77
305795132,price,air,NEU,1.0,price,1.00
305795132,ground,beautiful,POS,1.0,environment,0.95
305795132,swimming pool,ice,POS,1.0,facility,0.86
305795132,atmosphere,relaxed,POS,1.0,environment,1.00
305795132,atmosphere,peaceful,POS,1.0,environment,1.00
305795132,beach,few minutes walk,POS,0.9118,environment,0.67
305795132,shop,few minutes walk,POS,1.0,experience,1.00
298476491,room,ice,POS,1.0,facility,0.86
298476491,room,clean,POS,1.0,facility,0.86
298476491,staff,friendly,POS,1.0,service,1.00
298476491,wifi,ok,NEU,1.0,facility,0.63
298476491,pool,great,POS,1.0,facility,1.00
298476491,pool,large,POS,1.0,facility,1.00
298476491,pool,very deep,POS,0.9991,facility,1.00
298476491,lane,quiet,POS,1.0,environment,0.86
298476491,kutas main shops,10 minute walk,POS,0.9936,experience,1.00
298476491,beach,10 minute walk,POS,0.9999,environment,0.67
298476491,supermarket,has everything,POS,1.0,environment,0.82
294579489,room,clean,POS,1.0,facility,0.86
294579489,room,comfortable,POS,1.0,facility,0.86
278503593,wifi,good coverage,POS,1.0,facility,0.63
278503593,swimming pool,available,POS,1.0,facility,0.86
278503593,room,standard,NEU,1.0,facility,0.86
278503593,service,excellent,POS,1.0,service,1.00
278503593,staff,polite,POS,1.0,service,1.00
277990684,room,large,POS,1.0,facility,0.86
277990684,room,clean,POS,1.0,facility,0.86
277990684,bed,comfy,POS,1.0,facility,0.89
277990684,meal,cheap,POS,1.0,food,0.83
277990684,meal,toast,POS,1.0,food,0.83
277990684,range,limited,NEG,0.8907,facility,0.92
274323166,room,well used,POS,0.9999,facility,0.86
274323166,bathroom,well used,POS,0.9999,facility,0.80
274323166,room,clean,POS,1.0,facility,0.86
274323166,bathroom,clean,POS,0.9999,facility,0.80
274323166,furniture,rickety,NEG,1.0,facility,1.00
274323166,entry door,big gaps,NEG,0.9598,environment,0.93
274323166,entry door,easily fried,POS,0.8342,environment,0.93
274323166,mozzies,careful,NEG,1.0,,
274323166,staff,friendly,POS,1.0,service,1.00
274323166,staff,helpful,POS,1.0,service,1.00
274323166,pool,beautifully kept,POS,1.0,facility,1.00
274323166,meal,cheap,POS,0.9816,food,0.83
274323166,drink,cheap,POS,0.6489,food,0.91
268192369,pool,chlorine,NEG,0.8811,facility,1.00
268192369,breakfast,not much of a variety,NEG,1.0,food,0.77
268192369,fried noodles,not much of a variety,NEG,0.9753,food,0.83
268192369,lippo mall,next door,POS,0.765,environment,1.00
268192369,room,not that big,NEG,0.9772,facility,0.86
268192369,room,spacious,POS,0.9999,facility,0.86
268192369,shower,broken,NEG,1.0,facility,1.00
268192369,cutlery,dirty,NEG,1.0,facility,0.67
264350300,staff,friendly,POS,1.0,service,1.00
264350300,pool,ice,POS,1.0,facility,1.00
264350300,location,liked,POS,0.9952,environment,1.00
264350300,bed,comfy,POS,1.0,facility,0.89
251045762,hotel,old,NEG,0.9999,facility,0.93
251045762,room,old,NEG,0.8442,facility,0.86
251045762,room,mall,NEG,0.991,facility,0.86
251045762,room,dirty,NEG,0.9476,facility,0.86
251045762,bathroom,stall urine,NEG,0.9993,facility,0.80
251045762,breakfast,stall urine,NEG,0.9264,food,0.77
251045762,breakfast,no good,NEG,1.0,food,0.77
251045762,staff,pleasant,POS,1.0,service,1.00
251045762,location,excellent,POS,1.0,environment,1.00
251045762,shop,close,POS,1.0,experience,1.00
251045762,restaurant,close,POS,1.0,food,1.00
251045762,bar,close,POS,1.0,food,1.00
228938603,room,unclean,NEG,1.0,facility,0.86
228938603,staff,good,POS,1.0,service,1.00
228938603,pool,good,POS,1.0,facility,1.00
222500356,value for money,good,POS,0.9892,price,0.92
222500356,room,clean,POS,1.0,facility,0.86
222500356,room,air conditioner,POS,0.9998,facility,0.86
222500356,staff,friendly,POS,1.0,service,1.00
222500356,price,good,POS,1.0,price,1.00
222500356,value,good,POS,1.0,price,0.92
211469461,airport,close,POS,1.0,environment,1.00
211469461,mall,right behind,POS,1.0,environment,1.00
211469461,facility,old,NEG,1.0,facility,1.00
211469461,staff,ice,POS,1.0,service,1.00
211469461,staff,friendly,POS,1.0,service,1.00
211469461,price,cheap,POS,1.0,price,1.00
211469461,price,worth,POS,1.0,price,1.00
205598735,reception,awkward,NEG,0.713,service,1.00
205598735,room,great,POS,1.0,facility,0.86
205598735,bathroom,big,POS,1.0,facility,0.80
205598735,balcony,cute,POS,1.0,facility,0.92
205598735,tv,flat screen,NEU,0.9258,facility,0.67
205598735,fridge,little,NEG,0.9999,facility,0.53
205598735,breakfast,good,POS,1.0,food,0.77
201973091,pool,no,NEG,1.0,facility,1.00
201973091,front desk,rude,NEG,1.0,environment,0.92
201973091,door,rude,NEG,1.0,facility,0.92
201973091,front desk,charged,NEG,0.9778,environment,0.92
201973091,bathroom,terrible,NEG,1.0,facility,0.80
183584869,room,spartan,NEU,1.0,facility,0.86
183584869,bed,old,NEG,0.9999,facility,0.89
183584869,sheet,mall,NEG,0.9779,facility,0.83
183584869,blanket,old,NEG,0.9999,facility,0.77
183584869,blanket,scratchy,NEG,0.979,facility,0.77
183584869,bathroom,dirty,NEG,1.0,facility,0.80
183584869,bathroom,grime,NEG,0.9999,facility,0.80
183584869,restaurant,don ' t bother,NEG,0.9841,food,1.00
183584869,pool,ice,POS,0.8446,facility,1.00
183584869,garden,lovely,POS,0.9998,environment,0.75
183135102,breakfast,perfect,POS,1.0,food,0.77
183135102,photo,perfect,POS,0.9852,facility,0.71
183135102,photo,reasonable,NEU,1.0,facility,0.71
183135102,tv,ridiculous levels,NEG,1.0,facility,0.67
183135102,wall,paper thin,NEG,0.9902,facility,0.86
181321664,cost,low,POS,0.9625,price,1.00
181321664,breakfast,included,POS,0.9999,food,0.77
181321664,room,large,POS,1.0,facility,0.86
181321664,room,clean,POS,1.0,facility,0.86
181321664,room,comfort,POS,1.0,facility,0.86
181321664,breakfast,delicious,POS,1.0,food,0.77
181321664,kuta beach,near,POS,1.0,environment,0.67
179872006,room,spacious,POS,1.0,facility,0.86
179872006,pool,ice,POS,1.0,facility,1.00
179872006,pool,needs some maintenance,NEG,0.9999,facility,1.00
179872006,tile,cracked,NEG,0.9996,facility,0.71
179872006,staff,friendly,POS,1.0,service,1.00
179872006,staff,polite,POS,1.0,service,1.00
179872006,toast toppings,amazing,POS,1.0,facility,0.80
179872006,breakfast,basic,NEU,1.0,food,0.77
178230231,room,clean,POS,0.7243,facility,0.86
178230231,bathroom,clean,POS,1.0,facility,0.80
178230231,room,spacious,POS,0.9999,facility,0.86
178230231,bathroom,spacious,POS,0.9996,facility,0.80
178230231,breakfast,adequate,POS,0.9913,food,0.77
176982732,room,basic,NEU,1.0,facility,0.86
176982732,room,coverage,NEU,1.0,facility,0.86
176982732,linen,gross,NEG,1.0,facility,0.77
176982732,breakfast,not fit,NEG,1.0,food,0.77
176982732,staff,ice,POS,1.0,service,1.00
166118244,bar,excellent,POS,1.0,food,1.00
166118244,restaurant,excellent,POS,1.0,food,1.00
166118244,pool,excellent,POS,1.0,facility,1.00
166118244,location,too far,NEG,0.5632,environment,1.00
165654112,hotel,fantastic,POS,1.0,facility,0.93
165654112,value,great,POS,1.0,price,0.92
165654112,staff,friendly,POS,1.0,service,1.00
165654112,pool,well kept,POS,1.0,facility,1.00
165654112,room,not renovated,NEG,1.0,facility,0.86
165654112,room,clean,POS,1.0,facility,0.86
165654112,holiday,affordable,POS,1.0,experience,1.00
161845077,room,updated,POS,1.0,facility,0.86
161845077,wifi,free,POS,1.0,facility,0.63
151541801,facade,great,POS,0.787,facility,0.67
151541801,air conditioner,not working well,NEG,0.9962,facility,0.67
151541801,pool,looked inviting,POS,0.9837,facility,1.00
151541801,linen,not that clean,NEG,0.8875,facility,0.77
151541801,bathroom,not that clean,NEU,0.8661,facility,0.80
151541801,staff,ice,POS,1.0,service,1.00
151347492,room,nervous,POS,0.61,facility,0.86
151347492,room,good,POS,1.0,facility,0.86
151347492,room,clean,POS,1.0,facility,0.86
151347492,linen,not upto any standeds,NEG,1.0,facility,0.77
151347492,linen,not upto any standeds,NEG,0.996,facility,0.77
151347492,room,clean,POS,1.0,facility,0.86
151347492,everything,close,POS,1.0,,
151347492,breakfast,ok,NEU,1.0,food,0.77
151347492,money,well worth,POS,1.0,price,0.88
151347492,renovation,lots,POS,1.0,service,0.86
136254996,staff,ice,POS,1.0,service,1.00
136254996,location,ice,POS,1.0,environment,1.00
136254996,staff,suitable,POS,1.0,service,1.00
136254996,location,suitable,POS,1.0,environment,1.00
136254996,shop,quaint,POS,0.9926,experience,1.00
136254996,bathroom,need an update,NEG,0.9997,facility,0.80
136254996,front desk,helpful,POS,0.9993,environment,0.92
136254996,restaurant staff,helpful,POS,0.8748,food,1.00
136254996,value,great,POS,1.0,price,0.92
136254996,hotel,pleasant,POS,0.9996,facility,0.93
136254996,value,pleasant,POS,0.5731,price,0.92
124128519,hotel,worst,NEG,0.9998,facility,0.93
124128519,food,bad,NEG,0.9999,food,1.00
124128519,pool,not very good,NEG,0.9984,facility,1.00
84019555,hotel,needs a new coat of paint,NEG,1.0,facility,0.93
84019555,bedroom,standard,NEU,1.0,facility,0.80
84019555,air conditioner,didnt work,NEG,1.0,facility,0.67
84019555,shop,great,POS,0.8853,experience,1.00
84019555,massage,best,POS,0.708,service,0.78
53615613,location,not bad,NEU,1.0,environment,1.00
53615613,discovery mall,walking distance,POS,0.9999,environment,1.00
53615613,restaurant,lots of ice,POS,0.9999,food,1.00
53615613,room,old,NEG,1.0,facility,0.86
53615613,price,low,POS,0.9996,price,1.00
35996426,pool bar,doesnt even work,NEG,0.9949,facility,1.00
35996426,shower,wasnt working,NEG,1.0,facility,1.00
35996426,air conditioner,wasnt working,NEG,0.9992,facility,0.67
30701612,place,smell,NEG,1.0,environment,1.00
30701612,shower,didn ' t have z beds,NEG,1.0,facility,1.00
30701612,sheet,wash,POS,1.0,facility,0.83
30701612,sheet,stains,NEG,1.0,facility,0.83
30701612,sheet,washed out,NEG,0.5745,facility,0.83
712505599,room,clean,POS,1.0,facility,0.86
712505599,tv remote,worked,POS,1.0,,
712505599,ground,lovely,POS,1.0,environment,0.95
712505599,pool,attractive,POS,1.0,facility,1.00
712505599,eatery,ice,POS,1.0,food,1.00
706151171,price,fantastic,POS,1.0,price,1.00
706151171,location,fantastic,POS,1.0,environment,1.00
684471197,hotel,cheapish,POS,1.0,facility,0.93
684471197,location,great,POS,1.0,environment,1.00
684471197,airport,near,POS,0.9979,environment,1.00
684471197,lippo mall,near,POS,0.7287,environment,1.00
684471197,pool,ice,POS,0.9999,facility,1.00
684471197,garden,ice,POS,0.8613,environment,0.75
684471197,hotel,old style,NEU,0.9661,facility,0.93
684471197,hotel,run down,NEG,0.7361,facility,0.93
684471197,sheet,dirty,NEG,1.0,facility,0.83
684471197,sheet,smell,NEG,0.9987,facility,0.83
684471197,cleaner,friendly,POS,1.0,service,0.86
684471197,staff,weren ' t that friendly,NEG,0.9777,service,1.00
684471197,air con,noise,NEG,0.5107,facility,0.83
684471197,fridge,worked,POS,0.9934,facility,0.53
684471197,lid,broken,NEG,0.9995,facility,0.71
684471197,price,mould,NEG,0.9922,price,1.00
684471197,shower,mould,NEG,0.6784,facility,1.00
684471197,balcony,ice,POS,1.0,facility,0.92
673476860,cleanliness,fine,NEU,0.9736,environment,1.00
673476860,room,spacious,POS,1.0,facility,0.86
673476860,bed,comfy,POS,1.0,facility,0.89
673476860,linen,clean,POS,1.0,facility,0.77
673476860,bathroom,didn ' t have any mould,NEG,1.0,facility,0.80
673476860,check - in,meh,NEU,0.9531,facility,0.88
673476860,breakfast,coverage,NEU,1.0,food,0.77
673476860,garden,lovely,POS,0.9989,environment,0.75
